Color 0xFF0000
48.8778 2.32695
48.8772 2.32692
48.8771 2.32692
48.8756 2.3266
48.8748 2.32677
48.8742 2.32692
48.8742 2.32579
48.8742 2.32692
48.8742 2.32715
48.8742 2.32839
48.8746 2.32843
48.8747 2.32843
48.8748 2.32844
48.8746 2.32843
48.8747 2.32843
48.8748 2.32844
48.8746 2.32843
48.8747 2.32864
48.8748 2.32844
48.8747 2.32864
48.8748 2.32844
48.8758 2.32852
48.8761 2.33109
48.8762 2.33186
48.8753 2.3323
48.875 2.33141
48.8761 2.33109
48.8762 2.33186
48.8763 2.33249
48.8762 2.33533
48.8768 2.33544
48.8783 2.33567
48.8787 2.33453
48.8777 2.33429
48.8769 2.33421
48.8767 2.33232
48.8771 2.33223
48.8778 2.33194
48.8771 2.33223
48.8778 2.33194
48.8771 2.33223
48.8778 2.33194
48.8777 2.33152
48.8776 2.33094
48.8775 2.33048
48.8781 2.33012
48.879 2.32959
48.8797 2.3292
48.8799 2.32912
48.8805 2.32881
48.8804 2.32705
48.8805 2.32881
48.8804 2.32705
48.8805 2.32881
48.8804 2.32705
48.8796 2.32702
48.8797 2.3269
48.8805 2.32517
48.8806 2.32492
48.8807 2.32474
48.8799 2.32413
48.8807 2.32474
48.8823 2.32606
48.8807 2.32474
48.8823 2.32606
48.8807 2.32474
48.8823 2.32606
48.8807 2.32474
48.8823 2.32606
48.8807 2.32474
48.881 2.32471
48.882 2.32445
48.8828 2.32426
48.883 2.32544
48.8833 2.32681
48.8823 2.32606
48.8833 2.32681
48.8833 2.32718
48.8834 2.3275
48.8834 2.3277
48.8839 2.32855
48.8844 2.32945
48.8841 2.33082
48.8834 2.33014
48.8835 2.32989
48.883 2.32933
48.8829 2.32982
48.8833 2.33043
48.8837 2.33225
48.8836 2.33241
48.8828 2.33207
48.8833 2.33043
48.8834 2.33014
48.8835 2.32989
48.8839 2.32855
48.8844 2.32945
48.8846 2.32965
48.8847 2.32945
48.8854 2.32929
48.8854 2.32927
48.8858 2.32883
48.8863 2.32819
48.8867 2.32773
48.8858 2.32636
48.8863 2.32612
48.8858 2.32636
48.8863 2.32612
48.8866 2.32599
48.8872 2.32716
48.8875 2.32709
48.8878 2.32806
48.8867 2.32779
48.8867 2.32773
48.8858 2.32636
48.8863 2.32612
48.8858 2.32636
48.8852 2.32542
48.8852 2.32534
48.8849 2.32501
48.8848 2.32476
48.8846 2.32449
48.8842 2.3235
48.884 2.32242
48.8838 2.32278
48.8828 2.32325
48.8826 2.32207
48.8823 2.32098
48.8822 2.32035
48.8833 2.31926
48.884 2.31851
48.8847 2.31786
48.884 2.31851
48.8845 2.31949
48.885 2.32076
48.8857 2.32164
48.8864 2.32238
48.887 2.32304
48.8861 2.32433
48.8856 2.32495
48.8852 2.32542
48.8852 2.32534
48.8849 2.32501
48.8848 2.32476
48.8846 2.32449
48.8842 2.3235
48.884 2.32242
48.8838 2.32278
48.8835 2.32331
48.8838 2.32278
48.884 2.32242
48.8838 2.32278
48.8828 2.32325
48.8826 2.32207
48.8838 2.32147
48.884 2.32242
48.8838 2.32278
48.8835 2.32331
48.883 2.32406
48.883 2.32415
48.8828 2.32426
48.883 2.32415
48.8828 2.32325
48.8826 2.32336
48.8828 2.32426
48.883 2.32544
48.8832 2.32533
48.883 2.32415
48.883 2.32406
48.8836 2.32389
48.883 2.32406
48.8835 2.32331
48.8836 2.32389
48.8838 2.32497
48.8832 2.32533
48.883 2.32415
48.8828 2.32426
48.883 2.32544
48.8832 2.32533
48.883 2.32415
48.8828 2.32325
48.8826 2.32207
48.8838 2.32147
48.884 2.32242
48.8845 2.32153
48.8838 2.32118
48.8838 2.32147
48.884 2.32242
48.8845 2.32153
48.885 2.32076
48.8857 2.32164
48.8848 2.32279
48.8854 2.32382
48.8864 2.32238
48.8876 2.32019
48.8884 2.31895
48.8878 2.31836
48.8873 2.3179
48.888 2.31669
48.8886 2.31565
48.8891 2.31608
48.8891 2.31611
48.8897 2.31667
48.8902 2.31713
48.8903 2.31717
48.8895 2.31867
48.889 2.31954
48.8884 2.31895
48.8889 2.31795
48.8893 2.3174
48.8897 2.31667
48.8902 2.31713
48.8903 2.31717
48.8911 2.31804
48.8916 2.31849
48.8919 2.31791
48.8945 2.31982
48.8953 2.32049
48.8951 2.32129
48.8953 2.32049
48.8945 2.31982
48.8953 2.32049
48.8945 2.31982
48.8953 2.32049
48.8951 2.32129
48.8942 2.32062
48.8945 2.31982
48.8946 2.31932
48.8948 2.31848
48.895 2.31847
48.8952 2.31844
48.8961 2.31834
48.8974 2.32194
48.8974 2.32325
48.8963 2.32223
48.8961 2.32254
48.896 2.32307
48.8959 2.32301
48.8958 2.32184
48.8959 2.32301
48.8959 2.3237
48.8943 2.32253
48.8937 2.32214
48.8915 2.32032
48.8909 2.31973
48.8913 2.31905
48.8916 2.31849
48.8942 2.32062
48.8916 2.31849
48.8942 2.32062
48.8916 2.31849
48.8919 2.31791
48.8921 2.31754
48.8923 2.31719
48.8924 2.31706
48.8927 2.31657
48.8934 2.31712
48.8937 2.31742
48.894 2.31759
48.8938 2.31809
48.8936 2.31862
48.8946 2.31932
48.8948 2.31848
48.895 2.31847
48.8952 2.31844
48.8958 2.32184
48.8953 2.32148
48.8953 2.32049
48.8945 2.31982
48.8946 2.31932
48.8948 2.31848
48.895 2.31847
48.8952 2.31844
48.8958 2.32184
48.8953 2.32148
48.8951 2.32129
48.8942 2.32062
48.8951 2.32129
48.8953 2.32148
48.8958 2.32184
48.8959 2.32301
48.8958 2.32184
48.8959 2.32301
48.8959 2.3237
48.8943 2.32253
48.8937 2.32214
48.894 2.32144
48.8941 2.32091
48.8942 2.32062
48.8945 2.31982
48.8953 2.32049
48.8945 2.31982
48.8953 2.32049
48.8945 2.31982
48.8946 2.31932
48.8948 2.31848
48.895 2.31847
48.8952 2.31844
48.8958 2.32184
48.8959 2.32301
48.8959 2.3237
48.8959 2.32301
48.8958 2.32184
48.8959 2.32301
48.8958 2.32184
48.8959 2.32301
48.8945 2.32189
48.894 2.32144
48.8941 2.32091
48.8942 2.32062
48.8945 2.31982
48.8953 2.32049
48.8945 2.31982
48.8953 2.32049
48.8951 2.32129
48.8953 2.32148
48.8958 2.32184
48.8953 2.32148
48.8953 2.32049
48.8951 2.32129
48.8942 2.32062
48.8916 2.31849
48.8919 2.31791
48.8945 2.31982
48.8953 2.32049
48.8945 2.31982
48.8953 2.32049
48.8945 2.31982
48.8953 2.32049
48.8945 2.31982
48.8946 2.31932
48.8948 2.31848
48.895 2.31847
48.8952 2.31844
48.8961 2.31834
48.8958 2.31755
48.8954 2.31654
48.8935 2.3115
48.8941 2.31324
48.8943 2.31311
48.8941 2.31254
48.8938 2.31189
48.8951 2.31205
48.8946 2.31287
48.8944 2.3134
48.8943 2.31367
48.8942 2.31386
48.8941 2.31413
48.8938 2.31455
48.8933 2.31536
48.8931 2.31579
48.8928 2.3163
48.8927 2.31657
48.8934 2.31712
48.8932 2.31765
48.893 2.31819
48.8936 2.31862
48.8946 2.31932
48.8948 2.31848
48.895 2.31847
48.8952 2.31844
48.8961 2.31834
48.8958 2.31755
48.895 2.31766
48.8949 2.31782
48.8949 2.31805
48.895 2.31847
48.8952 2.31844
48.8958 2.32184
48.8953 2.32148
48.8958 2.32184
48.8953 2.32148
48.8953 2.32049
48.8951 2.32129
48.8953 2.32148
48.8953 2.32049
48.8951 2.32129
48.8942 2.32062
48.8945 2.31982
48.8946 2.31932
48.8948 2.31848
48.895 2.31847
48.8952 2.31844
48.8958 2.32184
48.8959 2.32301
48.8959 2.3237
48.8958 2.3245
48.8963 2.32492
48.8967 2.32369
48.896 2.32307
48.8959 2.32301
48.8958 2.32184
48.8959 2.32301
48.8959 2.3237
48.8958 2.3245
48.8956 2.32661
48.8955 2.32653
48.8951 2.32632
48.8947 2.32754
48.8942 2.32705
48.8936 2.32657
48.8939 2.32564
48.8951 2.32632
48.8947 2.32754
48.8951 2.32632
48.8939 2.32564
48.8935 2.32536
48.8939 2.32564
48.8951 2.32632
48.8947 2.32754
48.8942 2.32705
48.8941 2.32734
48.894 2.32781
48.8934 2.32758
48.8936 2.32657
48.8939 2.32564
48.8951 2.32632
48.8939 2.32564
48.8935 2.32536
48.8935 2.32389
48.8935 2.32341
48.8919 2.32211
48.8903 2.32076
48.8895 2.32001
48.889 2.31954
48.8886 2.3202
48.8889 2.3206
48.8897 2.32173
48.89 2.32123
48.8903 2.32076
48.8906 2.32025
48.8917 2.32121
48.8919 2.32211
48.8919 2.32236
48.8917 2.32303
48.89 2.32123
48.8897 2.32173
48.8915 2.32385
48.8912 2.3247
48.891 2.32522
48.8908 2.32599
48.8906 2.32661
48.8904 2.32656
48.8894 2.32842
48.8888 2.32787
48.8878 2.32806
48.8867 2.32779
48.8867 2.32773
48.8858 2.32636
48.8863 2.32612
48.8866 2.32599
48.8868 2.32592
48.8861 2.32433
48.8856 2.32495
48.8863 2.32612
48.8858 2.32636
48.8849 2.32678
48.8858 2.32883
48.8863 2.32819
48.8867 2.32773
48.8858 2.32636
48.8863 2.32612
48.8858 2.32636
48.8849 2.32678
48.8845 2.32695
48.8847 2.32945
48.8837 2.32759
48.8836 2.32736
48.8836 2.32719
48.8833 2.32718
48.8813 2.32708
48.8808 2.32706
48.8804 2.32705
48.8805 2.32881
48.8809 2.32863
48.8813 2.32846
48.8813 2.32708
48.8808 2.32706
48.8804 2.32705
48.8805 2.32881
48.8809 2.32863
48.8813 2.32846
48.8813 2.32708
48.8808 2.32706
48.8804 2.32705
48.8805 2.32881
48.8809 2.32863
48.8813 2.32846
48.8813 2.32708
48.8808 2.32706
48.8804 2.32705
48.8805 2.32881
48.8804 2.32705
48.8796 2.32702
48.8797 2.3292
48.8799 2.32912
48.8801 2.33064
48.8801 2.33141
48.8801 2.33142
48.8797 2.33284
48.8804 2.33309
48.8808 2.33326
48.8809 2.33286
48.8812 2.33156
48.8806 2.33145
48.8804 2.33309
48.8808 2.33326
48.8809 2.33286
48.8812 2.33156
48.8806 2.33145
Color 0xFFFFFF
48.8778 2.32695
48.8777 2.32616
48.8772 2.32692
48.8771 2.32692
48.8756 2.3266
48.8748 2.32677
48.8742 2.32692
48.8737 2.32718
48.873 2.32829
48.8722 2.32987
48.8719 2.33041
48.8716 2.33052
48.8717 2.33072
48.8716 2.33052
48.8717 2.33072
48.8716 2.33052
48.8719 2.33041
48.8719 2.33066
48.8719 2.33041
48.8718 2.33058
48.8717 2.33072
48.8711 2.33186
48.8706 2.33207
48.8702 2.33223
48.8703 2.33248
48.8692 2.33291
48.8703 2.33248
48.8692 2.33291
48.8701 2.33372
48.8707 2.33427
48.871 2.33414
48.8707 2.33254
48.8712 2.33235
48.872 2.33275
48.8722 2.33283
48.8724 2.3329
48.8721 2.33297
48.8721 2.33305
48.8716 2.33387
48.8721 2.33305
48.8721 2.33297
48.8721 2.33305
48.8721 2.33297
48.8721 2.33305
48.8716 2.33387
48.8712 2.33406
48.8716 2.33387
48.8712 2.33406
48.8716 2.33387
48.8712 2.33406
48.871 2.33414
48.8711 2.33465
48.871 2.33414
48.8712 2.33406
48.8716 2.33387
48.8712 2.33406
48.8716 2.33387
48.8721 2.33305
48.8721 2.33297
48.8722 2.33283
48.8723 2.33261
48.8729 2.33158
48.8732 2.33163
48.8732 2.33115
48.8734 2.3297
48.8735 2.32971
48.8742 2.32978
48.8743 2.33131
48.8746 2.33136
48.875 2.33141
48.8747 2.33029
48.8746 2.33136
48.875 2.33141
48.8747 2.33029
48.8747 2.32864
48.8747 2.32843
48.8748 2.32844
48.8747 2.32864
48.8748 2.32844
48.8746 2.32843
48.8747 2.32864
48.8747 2.32843
48.8748 2.32844
48.8758 2.32852
48.8761 2.33109
48.8762 2.33186
48.8763 2.33249
48.8762 2.33533
48.8768 2.33544
48.8769 2.33421
48.8767 2.33232
48.8763 2.33249
48.8767 2.33232
48.8765 2.33176
48.8762 2.33186
48.8753 2.3323
48.8746 2.33258
48.8743 2.33272
48.873 2.33329
48.8734 2.33439
48.8735 2.3344
48.8743 2.33445
48.8742 2.33529
48.8742 2.33717
48.8742 2.33749
48.8744 2.33817
48.8747 2.33935
48.8741 2.33911
48.8742 2.33807
48.8744 2.33817
48.8747 2.33935
48.8748 2.33979
48.875 2.34064
48.8751 2.34094
48.8753 2.34172
48.8755 2.34243
48.8754 2.34238
48.8757 2.34363
48.8754 2.34238
48.8755 2.34243
48.8757 2.34314
48.8758 2.34373
48.876 2.34452
48.874 2.34427
48.874 2.3449
48.874 2.34532
48.8759 2.34555
48.8763 2.34558
48.8765 2.34617
48.8766 2.34658
48.8759 2.34637
48.8758 2.34716
48.8758 2.34798
48.8758 2.34824
48.8749 2.34807
48.874 2.34791
48.8734 2.34791
48.8731 2.34791
48.8725 2.3479
48.8721 2.35004
48.8719 2.35136
48.8716 2.35363
48.8723 2.35403
48.8728 2.35437
48.8734 2.35266
48.8738 2.35051
48.8753 2.35092
48.8758 2.34824
48.8758 2.34798
48.8758 2.34824
48.8758 2.34798
48.8758 2.34824
48.8758 2.34798
48.8758 2.34824
48.8749 2.34807
48.8749 2.34801
48.8749 2.34723
48.8749 2.34798
48.8749 2.34743
48.874 2.34727
48.874 2.34791
48.8738 2.35051
48.8753 2.35092
48.8758 2.34824
48.8749 2.34807
48.874 2.34791
48.8738 2.35051
48.8753 2.35092
48.8758 2.34824
48.8749 2.34807
48.874 2.34791
48.8734 2.34791
48.8731 2.34791
48.8731 2.34684
48.8722 2.34671
48.8723 2.34609
48.8724 2.34494
48.8731 2.34509
48.874 2.34532
48.874 2.34652
48.874 2.34699
48.8731 2.34684
48.8731 2.34509
48.874 2.34532
48.874 2.34652
48.8748 2.34668
48.875 2.347
48.8758 2.34716
48.8758 2.34798
48.8758 2.34824
48.8749 2.34807
48.8749 2.34801
48.8749 2.34798
48.8749 2.34723
48.8749 2.34743
48.8749 2.34798
48.8749 2.34801
48.8749 2.34807
48.8749 2.34801
48.8749 2.34723
48.8749 2.34801
48.8749 2.34798
48.8749 2.34801
48.8749 2.34807
48.8749 2.34801
48.8749 2.34807
48.874 2.34791
48.8738 2.35051
48.8753 2.35092
48.8761 2.35112
48.8765 2.34862
48.8758 2.34824
48.8749 2.34807
48.874 2.34791
48.8734 2.34791
48.8731 2.34791
48.8731 2.34684
48.8722 2.34671
48.8723 2.34609
48.8724 2.34494
48.8727 2.34314
48.873 2.34308
48.8732 2.34095
48.8733 2.34054
48.8728 2.34046
48.8732 2.34095
48.8733 2.34054
48.8728 2.34046
48.8726 2.34035
48.872 2.34004
48.8721 2.33921
48.8722 2.3383
48.8716 2.33807
48.8717 2.33826
48.872 2.34004
48.8717 2.34161
48.8715 2.34307
48.8727 2.34314
48.873 2.34308
48.8731 2.34305
48.8731 2.34317
48.8731 2.34465
48.8731 2.34509
48.874 2.34532
48.874 2.34652
48.874 2.34699
48.874 2.34727
48.874 2.34791
48.8738 2.35051
48.8753 2.35092
48.8758 2.34824
48.8758 2.34798
48.8758 2.34824
48.8758 2.34798
48.8758 2.34824
48.8758 2.34798
48.8766 2.34661
48.8767 2.34727
48.8772 2.34895
48.8766 2.34868
48.8767 2.34727
48.8772 2.34895
48.8766 2.34868
48.8765 2.34862
48.8758 2.34824
48.8758 2.34798
48.8766 2.34661
48.8767 2.34727
48.8772 2.34895
48.8774 2.3496
48.8771 2.3514
48.8775 2.35153
48.8776 2.35156
48.8778 2.35126
48.8779 2.35164
48.878 2.35219
48.8777 2.35204
48.8777 2.35194
48.8779 2.35164
48.8781 2.35128
48.8782 2.35113
48.8784 2.35077
48.8785 2.35054
48.8795 2.3508
48.8794 2.35162
48.8795 2.35206
48.8793 2.35242
48.8786 2.35223
48.8787 2.35143
48.8794 2.35162
48.8795 2.35206
48.8793 2.35242
48.8793 2.35335
48.8787 2.35389
48.8785 2.35412
48.8782 2.35431
48.8773 2.35512
48.8775 2.3531
48.8775 2.35289
48.8777 2.35204
48.878 2.35219
48.8781 2.35226
48.8785 2.35406
48.8785 2.35412
48.8787 2.35389
48.8785 2.35406
48.8785 2.35412
48.8787 2.35389
48.8785 2.35412
48.8785 2.35406
48.8787 2.35389
48.8793 2.35335
48.8795 2.35321
48.8799 2.35351
48.8802 2.35366
48.8798 2.3547
48.8798 2.35592
48.879 2.35576
48.8793 2.35708
48.8795 2.35718
48.8796 2.35653
48.8798 2.35592
48.88 2.35477
48.8802 2.35366
48.8805 2.35229
48.8795 2.35206
48.8793 2.35242
48.8786 2.35223
48.8787 2.35143
48.8794 2.35162
48.8795 2.35206
48.8793 2.35242
48.8793 2.35335
48.8795 2.35321
48.8805 2.35229
48.8801 2.35097
48.8797 2.34952
48.8805 2.3498
48.8806 2.349
48.8807 2.34776
48.8809 2.34643
48.882 2.3466
48.8811 2.34983
48.8824 2.34969
48.8832 2.34986
48.8815 2.35142
48.8806 2.35217
48.8805 2.35229
48.8816 2.35412
48.8818 2.35407
48.8819 2.35325
48.8819 2.35273
48.882 2.3522
48.8837 2.35126
48.884 2.35542
48.8843 2.35542
48.8841 2.35242
48.884 2.3516
48.8842 2.35241
48.8841 2.35242
48.884 2.3516
48.884 2.35126
48.8839 2.35078
48.8839 2.34947
48.8837 2.34825
48.8836 2.347
48.8835 2.34664
48.8832 2.34676
48.8832 2.34679
48.8823 2.34568
48.882 2.3466
48.8824 2.34672
48.8831 2.34689
48.8833 2.34711
48.8836 2.34952
48.8839 2.34947
48.8841 2.34948
48.884 2.34842
48.8844 2.34867
48.8842 2.34949
48.8841 2.34948
48.884 2.34842
48.8837 2.34825
48.884 2.34842
48.8837 2.34825
48.884 2.34842
48.8844 2.34867
48.8846 2.34881
48.8845 2.34949
48.8853 2.34951
48.8855 2.34952
48.886 2.35007
48.8862 2.35033
48.8867 2.35074
48.887 2.35258
48.8871 2.35344
48.8872 2.35543
48.8873 2.35634
48.888 2.35618
48.8878 2.35351
48.8885 2.35357
48.889 2.35359
48.8891 2.35163
48.8897 2.35156
48.8905 2.35145
48.8912 2.35162
48.8915 2.35171
48.8912 2.35162
48.8915 2.35171
48.8926 2.35237
48.8915 2.35171
48.8926 2.35237
48.8915 2.35171
48.8926 2.35237
48.8915 2.35171
48.8926 2.35237
48.8928 2.35245
48.8931 2.3507
48.8928 2.35245
48.8931 2.3507
48.8936 2.35103
48.8932 2.3527
48.8928 2.35245
48.8931 2.3507
48.8928 2.35245
48.8926 2.35237
48.8928 2.35245
48.8931 2.3507
48.8928 2.35245
48.8931 2.3507
48.8936 2.35103
48.8932 2.3527
48.8928 2.35245
48.8932 2.3527
48.8928 2.35245
48.8932 2.3527
48.8928 2.35245
48.8931 2.3507
48.8936 2.35103
48.8932 2.3527
48.8928 2.35245
48.8926 2.35237
48.8928 2.35245
48.8931 2.3507
48.8936 2.35103
48.8932 2.3527
48.8928 2.35245
48.8931 2.3507
48.8936 2.35103
48.8932 2.3527
48.8928 2.35245
48.8926 2.35237
48.8915 2.35171
48.8926 2.35237
48.8915 2.35171
48.8912 2.35162
48.8909 2.35322
48.8907 2.35453
48.8909 2.35322
48.8912 2.35162
48.8916 2.3496
48.8917 2.34873
48.8913 2.34735
48.8908 2.34552
48.8908 2.34546
48.8908 2.34532
48.8907 2.34537
48.8901 2.34582
48.8898 2.34598
48.8895 2.34616
48.8889 2.34651
48.8889 2.34625
48.8888 2.34659
48.8884 2.34799
48.8874 2.34957
48.8872 2.34957
48.8863 2.34755
48.8855 2.34952
48.8866 2.34955
48.8872 2.34957
48.8866 2.34955
48.8872 2.34957
48.8874 2.34957
48.8872 2.34957
48.8866 2.34955
48.8872 2.34957
48.8863 2.34755
48.8866 2.34955
48.8872 2.34957
48.8866 2.34955
48.8855 2.34952
48.8853 2.34951
48.8855 2.34952
48.8866 2.34955
48.8872 2.34957
48.8863 2.34755
48.8869 2.34766
48.8867 2.3466
48.8858 2.34647
48.8857 2.34741
48.8863 2.34755
48.8869 2.34766
48.8884 2.34799
48.889 2.34814
48.8895 2.34959
48.8884 2.34958
48.8895 2.34959
48.8905 2.35145
48.8904 2.35334
48.8909 2.35322
48.8912 2.35162
48.8916 2.3496
48.8916 2.34961
48.8916 2.3496
48.8917 2.34873
48.8913 2.34735
48.8908 2.34552
48.8908 2.34546
48.8908 2.34532
48.8907 2.34537
48.8907 2.34553
48.8903 2.34741
48.8904 2.34845
48.8913 2.34735
48.8908 2.34552
48.8908 2.34546
48.8908 2.34532
48.8907 2.34537
48.8901 2.34582
48.8898 2.34598
48.8895 2.34616
48.8893 2.3447
48.8893 2.34457
48.8895 2.34388
48.8893 2.34457
48.8893 2.3447
48.8891 2.34532
48.8889 2.34625
48.8888 2.34659
48.8882 2.3469
48.8879 2.34709
48.8869 2.34766
48.8863 2.34755
48.8855 2.34952
48.8853 2.34951
48.8845 2.34949
48.8842 2.34949
Color 0x108888
48.8778 2.32695
48.8772 2.32692
48.8771 2.32692
48.8756 2.3266
48.8748 2.32677
48.8742 2.32692
48.8738 2.32687
48.8732 2.32682
48.8731 2.32675
48.8728 2.32649
48.8721 2.32596
48.8724 2.32489
48.8726 2.32399
48.8733 2.3243
48.8732 2.32543
48.8731 2.32675
48.8731 2.32771
48.8704 2.32671
48.8706 2.32609
48.8707 2.32555
48.8707 2.32544
48.8708 2.3252
48.871 2.32518
48.8709 2.32487
48.8709 2.32465
48.8714 2.32349
48.8726 2.32399
48.8733 2.3243
48.8741 2.3246
48.8742 2.32394
48.8734 2.32366
48.873 2.32358
48.8715 2.32311
48.8717 2.32212
48.8722 2.32177
48.8724 2.32162
48.8725 2.32153
48.8724 2.32162
48.8733 2.32098
48.8725 2.32153
48.8733 2.32098
48.8725 2.32153
48.8724 2.32162
48.8722 2.32177
48.8717 2.32212
48.8722 2.32177
48.8724 2.32162
48.8733 2.32098
48.8725 2.32153
48.8724 2.32162
48.8722 2.32177
48.8724 2.32162
48.8733 2.32098
48.8725 2.32153
48.8733 2.32098
48.8733 2.32096
48.8735 2.32081
48.8734 2.32242
48.8732 2.32235
48.8722 2.32177
48.8724 2.32162
48.8725 2.32153
48.8733 2.32098
48.8725 2.32153
48.8733 2.32098
48.8733 2.32096
48.8733 2.32098
48.8733 2.32096
48.8735 2.32081
48.8738 2.32061
48.8747 2.32004
48.8748 2.31997
48.8753 2.31933
48.8756 2.31894
48.8766 2.31769
48.8767 2.31904
48.8779 2.31816
48.8783 2.31986
48.8788 2.32224
48.8795 2.32186
48.8799 2.3207
48.8801 2.31994
48.8804 2.3192
48.8806 2.31838
48.8809 2.31756
48.8812 2.31658
48.8807 2.31705
48.8804 2.31737
48.8806 2.31838
48.8809 2.31756
48.8812 2.31658
48.8807 2.31705
48.8805 2.31649
48.8794 2.31722
48.8791 2.31549
48.8784 2.31554
48.8778 2.31631
48.8779 2.31816
48.8794 2.31722
48.8779 2.31816
48.8767 2.31904
48.8767 2.3193
48.8767 2.31945
48.8783 2.31986
48.8767 2.31945
48.8783 2.31986
48.8788 2.32224
48.8795 2.32186
48.8788 2.32224
48.8795 2.32186
48.8799 2.3207
48.8795 2.31823
48.8793 2.31845
48.8795 2.32186
48.88 2.32158
48.8799 2.3207
48.8801 2.31994
48.8804 2.3192
48.8804 2.31922
48.8805 2.31934
48.8809 2.32109
48.882 2.3205
48.8809 2.32109
48.8805 2.32133
48.8801 2.31994
48.8804 2.3192
48.8804 2.31922
48.8805 2.31934
48.8809 2.32109
48.8805 2.32133
48.8809 2.32109
48.8805 2.32133
48.8801 2.31994
48.8804 2.3192
48.8804 2.31922
48.8804 2.3192
48.8804 2.31922
48.8805 2.31934
48.8804 2.31922
48.8804 2.3192
48.8806 2.31838
48.8809 2.31756
48.8812 2.31658
48.8814 2.31642
48.8815 2.31601
48.8815 2.31566
48.8814 2.31551
48.8812 2.31555
48.8812 2.31533
48.8811 2.31493
48.881 2.31404
48.8809 2.31284
48.8808 2.31254
48.8808 2.31201
48.8805 2.30992
48.8805 2.30975
48.8808 2.31254
48.8801 2.31347
48.8794 2.31428
48.879 2.31478
48.8791 2.31549
48.8784 2.31554
48.879 2.31478
48.8794 2.31428
48.879 2.31336
48.8785 2.31237
48.8777 2.3106
48.8775 2.31056
48.8775 2.31048
48.8771 2.31133
48.8775 2.31048
48.8776 2.31026
48.8775 2.31056
48.8776 2.31255
48.8785 2.31237
48.8777 2.3106
48.8775 2.31056
48.8777 2.3106
48.8776 2.31022
48.8775 2.30991
48.8774 2.30818
48.8774 2.30669
48.8765 2.30774
48.8766 2.30794
48.8765 2.30812
48.8763 2.30795
48.8754 2.30882
48.8757 2.30955
48.8767 2.30859
48.8765 2.30812
48.8764 2.30788
48.8766 2.30794
48.8774 2.30818
48.8775 2.30991
48.8776 2.31026
48.8775 2.31048
48.8776 2.31026
48.8775 2.31048
48.8774 2.31002
48.8775 2.31048
48.8771 2.31133
48.8775 2.31048
48.8774 2.31002
48.8775 2.31048
48.8774 2.31002
48.8775 2.30991
48.8774 2.30818
48.8774 2.30669
48.8778 2.30585
48.878 2.30538
48.878 2.30524
48.878 2.30502
48.878 2.3051
48.878 2.30524
48.8781 2.30542
48.8782 2.30522
48.8781 2.30504
48.878 2.30524
48.8782 2.30522
48.8795 2.30498
48.8796 2.30535
48.8803 2.30828
48.8803 2.30857
48.8805 2.30861
48.8806 2.30842
48.8812 2.30688
48.8814 2.30636
48.8817 2.3056
48.8822 2.30449
48.8823 2.3043
48.8836 2.30446
48.8828 2.30299
48.8833 2.30194
48.8843 2.30266
48.8851 2.30327
48.8852 2.30338
48.8851 2.3035
48.8852 2.30358
48.8852 2.30621
48.8852 2.30721
48.8859 2.30641
48.8867 2.3054
48.8872 2.30479
48.8872 2.30496
48.8874 2.30643
48.8875 2.30748
48.8878 2.30708
48.8878 2.30639
48.889 2.30424
48.8876 2.3047
48.8875 2.30457
48.887 2.30166
48.8869 2.30116
48.8866 2.30154
48.8854 2.30311
48.8851 2.30327
48.8851 2.3035
48.8838 2.30477
48.885 2.30683
48.8851 2.3068
48.8851 2.30702
48.885 2.30683
48.8851 2.3068
48.8852 2.30621
48.8852 2.30721
48.8847 2.30781
48.8846 2.30796
48.884 2.30868
48.8834 2.3095
48.8826 2.3104
48.8823 2.31174
48.8819 2.31128
48.8812 2.31215
48.8808 2.31254
48.881 2.31404
48.8811 2.31493
48.8809 2.31284
48.8808 2.31254
48.881 2.31404
48.8811 2.31493
48.8809 2.31284
48.881 2.31404
48.8811 2.31493
48.8812 2.31533
48.88 2.31543
48.8791 2.31549
48.8784 2.31554
48.8778 2.3156
48.8778 2.31631
48.8766 2.31769
48.8766 2.3157
48.8765 2.31278
48.877 2.31334
48.8771 2.31493
48.8774 2.3149
48.8773 2.31331
48.8776 2.31328
48.8777 2.31488
48.8774 2.3149
48.8771 2.31493
48.8766 2.3157
48.8753 2.31579
48.8756 2.31477
48.8765 2.31278
48.8776 2.31255
48.8776 2.31328
48.8777 2.31488
48.8778 2.3156
48.8766 2.3157
48.8765 2.31278
48.8776 2.31255
48.8785 2.31237
48.8777 2.3106
48.8775 2.31056
48.8777 2.3106
48.8776 2.31026
48.8775 2.31048
48.8776 2.31026
48.8774 2.31002
48.8775 2.30991
48.8774 2.30818
48.8775 2.30991
48.8774 2.30818
48.8774 2.30669
48.8765 2.30774
48.8764 2.30781
48.8763 2.30795
48.8764 2.30788
48.8764 2.30781
48.875 2.30596
48.8749 2.30531
48.8748 2.30515
48.8746 2.30518
48.8747 2.30545
48.8748 2.30598
48.875 2.30659
48.875 2.30596
48.8749 2.30531
48.8756 2.30378
48.8755 2.30355
48.8748 2.30464
48.8747 2.30349
48.8749 2.30181
48.8744 2.30121
48.8737 2.30056
48.8732 2.3002
48.8724 2.29956
48.8727 2.29858
48.8729 2.29812
48.8731 2.29724
48.8738 2.29842
48.8732 2.3002
48.8733 2.30148
48.8737 2.30056
